customer_id,rec,frec,val_mon
CS7530,252.0,2,85
CS7531,179.0,3,175
CS7532,284.0,1,16
CS7533,44.0,6,320
CS7534,114.0,2,39
CS7535,84.0,4,161
CS7536,170.0,2,95
CS7537,6.0,3,139
CS7538,160.0,3,117
CS7539,26.0,4,181
CS7540,98.0,2,63
CS7541,142.0,6,249
CS7543,2.0,1,42
CS7544,54.0,6,241
CS7545,23.0,6,282
CS7546,200.0,2,88
CS7547,26.0,3,215
CS7548,18.0,6,243
CS7549,26.0,3,99
CS7550,92.0,4,188
CS7551,261.0,2,69
CS7552,31.0,4,209
CS7553,188.0,3,69
CS7555,63.0,5,210
CS7556,23.0,2,60
CS7557,62.0,4,139
CS7558,93.0,4,157
CS7559,7.0,5,126
CS7560,163.0,3,110
CS7561,148.0,1,11
CS7564,19.0,3,156
CS7565,121.0,2,126
CS7566,191.0,5,236
CS7567,22.0,5,229
CS7568,34.0,6,218
CS7569,87.0,1,77
CS7570,103.0,3,136
CS7571,106.0,1,31
CS7572,35.0,2,48
CS7573,75.0,6,322
CS7574,8.0,4,78
CS7575,58.0,4,188
CS7576,94.0,3,141
CS7577,20.0,4,217
CS7578,89.0,3,123
CS7579,27.0,4,180
CS7580,191.0,4,147
CS7581,38.0,5,227
CS7582,19.0,6,241
CS7583,30.0,6,255
CS7584,15.0,4,244
CS7585,94.0,2,91
CS7586,209.0,1,32
CS7587,38.0,6,335
CS7588,10.0,4,168
CS7589,16.0,5,161
CS7590,155.0,4,125
CS7591,155.0,3,198
CS7592,35.0,7,238
CS7593,25.0,2,70
CS7594,82.0,1,11
CS7596,252.0,2,86
CS7597,67.0,2,112
CS7598,147.0,1,65
CS7599,58.0,3,168
CS7600,82.0,3,96
CS7601,80.0,6,299
CS7602,27.0,4,106
CS7603,126.0,3,148
CS7604,16.0,4,153
CS7605,17.0,8,340
CS7607,62.0,3,123
CS7608,50.0,3,122
CS7609,138.0,1,12
CS7610,33.0,3,146
CS7611,282.0,2,92
CS7612,20.0,4,166
CS7613,128.0,4,187
CS7614,44.0,4,92
CS7615,4.0,3,70
CS7616,11.0,3,155
CS7617,105.0,3,167
CS7618,287.0,2,126
CS7619,12.0,1,48
CS7621,22.0,7,377
CS7622,1.0,6,327
CS7623,17.0,4,204
CS7624,40.0,5,193
CS7625,6.0,4,212
CS7626,62.0,3,102
CS7627,78.0,2,56
CS7628,26.0,3,112
CS7629,4.0,4,116
CS7630,47.0,3,121
CS7631,114.0,3,137
CS7632,19.0,4,212
CS7633,19.0,3,163
CS7634,15.0,6,276
CS7635,97.0,4,213
CS7636,69.0,6,164
CS7637,23.0,5,216
CS7639,43.0,5,240
CS7640,61.0,4,201
CS7641,9.0,5,198
CS7642,35.0,4,132
CS7643,23.0,5,291
CS7644,240.0,3,80
CS7645,251.0,3,71
CS7647,209.0,2,74
CS7648,117.0,3,107
CS7649,49.0,1,79
CS7650,245.0,2,128
CS7651,105.0,2,89
CS7652,105.0,3,136
CS7653,186.0,4,232
CS7654,91.0,5,200
CS7655,29.0,3,148
CS7656,55.0,4,195
CS7657,126.0,4,215
CS7658,30.0,4,143
CS7659,44.0,2,109
CS7660,21.0,4,196
CS7661,28.0,4,113
CS7662,23.0,3,189
CS7663,108.0,6,268
CS7664,14.0,4,184
CS7665,156.0,2,77
CS7666,51.0,2,118
CS7667,74.0,3,131
CS7668,50.0,2,86
CS7669,16.0,5,225
CS7671,85.0,4,183
CS7672,132.0,1,67
CS7673,100.0,2,147
CS7674,55.0,3,79
CS7675,72.0,4,170
CS7676,172.0,3,123
CS7677,124.0,2,62
CS7678,76.0,6,191
CS7679,8.0,7,400
CS7680,49.0,4,147
CS7681,114.0,1,20
CS7682,175.0,1,41
CS7683,15.0,1,48
CS7684,133.0,4,158
CS7685,284.0,1,39
CS7686,86.0,1,31
CS7687,25.0,3,148
CS7688,229.0,2,65
CS7689,75.0,4,139
CS7690,161.0,3,150
CS7691,93.0,5,208
CS7692,2.0,5,196
CS7693,140.0,2,59
CS7694,66.0,2,72
CS7695,133.0,3,202
CS7696,161.0,2,87
CS7697,108.0,3,124
CS7698,6.0,4,166
CS7699,17.0,4,161
CS7700,292.0,3,88
CS7701,179.0,3,110
CS7702,27.0,4,143
CS7703,70.0,3,141
CS7704,153.0,5,158
CS7705,79.0,2,70
CS7706,121.0,2,93
CS7707,108.0,5,239
CS7708,153.0,4,174
CS7709,160.0,5,232
CS7711,86.0,2,95
CS7712,130.0,2,87
CS7713,80.0,6,226
CS7714,1.0,6,237
CS7715,48.0,8,346
CS7716,353.0,1,65
CS7717,50.0,3,188
CS7718,78.0,3,140
CS7719,348.0,1,69
CS7720,1.0,4,216
CS7721,45.0,6,309
CS7722,53.0,3,110
CS7723,36.0,2,106
CS7724,30.0,4,144
CS7725,61.0,2,90
CS7726,51.0,9,333
CS7727,12.0,4,135
CS7728,131.0,4,143
CS7729,14.0,6,284
CS7730,132.0,5,212
CS7731,15.0,2,86
CS7732,326.0,1,11
CS7733,131.0,5,143
CS7734,191.0,1,26
CS7735,14.0,5,267
CS7736,131.0,2,114
CS7737,108.0,2,98
CS7738,36.0,3,116
CS7739,49.0,3,144
CS7740,40.0,8,307
CS7741,148.0,1,65
CS7742,71.0,4,162
CS7743,231.0,1,21
CS7744,14.0,2,138
CS7745,25.0,5,163
CS7746,280.0,2,117
CS7747,94.0,3,116
CS7748,3.0,3,118
CS7749,18.0,3,88
CS7750,82.0,3,132
CS7751,50.0,6,287
CS7752,18.0,5,194
CS7753,87.0,1,11
CS7754,79.0,2,111
CS7755,87.0,4,209
CS7756,284.0,1,71
CS7757,81.0,6,326
CS7758,66.0,5,173
CS7759,108.0,4,267
CS7760,63.0,4,159
CS7761,362.0,1,66
CS7762,93.0,3,163
CS7763,29.0,4,164
CS7764,36.0,4,179
CS7765,85.0,2,97
CS7766,121.0,3,115
CS7767,99.0,5,173
CS7768,104.0,4,170
CS7769,181.0,4,176
CS7770,118.0,3,93
CS7771,137.0,6,237
CS7772,54.0,6,345
CS7773,193.0,3,147
CS7774,5.0,4,179
CS7775,260.0,2,81
CS7776,318.0,2,59
CS7777,141.0,5,275
CS7778,32.0,4,140
CS7780,42.0,4,201
CS7781,190.0,2,124
CS7782,77.0,6,355
CS7783,115.0,2,110
CS7784,120.0,2,54
CS7785,19.0,8,374
CS7786,161.0,4,205
CS7787,116.0,4,245
CS7788,160.0,1,25
CS7789,16.0,3,196
CS7790,212.0,3,102
CS7791,1.0,4,158
CS7792,73.0,3,142
CS7793,24.0,4,129
CS7794,1.0,5,169
CS7795,196.0,3,92
CS7796,45.0,3,136
CS7797,268.0,2,90
CS7798,324.0,2,56
CS7799,42.0,2,96
CS7800,177.0,5,229
CS7801,113.0,3,186
CS7802,21.0,7,317
CS7803,169.0,3,170
CS7804,40.0,4,137
CS7805,25.0,4,177
CS7806,112.0,4,160
CS7807,52.0,7,357
CS7808,91.0,4,164
CS7809,29.0,4,165
CS7810,43.0,2,120
CS7811,17.0,4,196
CS7812,22.0,4,153
CS7813,116.0,2,80
CS7814,138.0,5,197
CS7815,40.0,1,41
CS7816,36.0,2,120
CS7817,79.0,1,37
CS7818,20.0,4,83
CS7819,38.0,2,91
CS7820,45.0,2,117
CS7821,228.0,2,115
CS7822,252.0,1,74
CS7823,41.0,3,163
CS7824,9.0,4,229
CS7825,14.0,5,239
CS7826,73.0,3,190
CS7827,13.0,4,167
CS7828,170.0,3,201
CS7829,107.0,3,143
CS7830,99.0,2,55
CS7831,15.0,4,223
CS7832,104.0,5,244
CS7833,68.0,3,125
CS7835,42.0,4,175
CS7836,264.0,3,167
CS7837,43.0,4,235
CS7838,11.0,6,177
CS7839,349.0,2,51
CS7840,41.0,4,235
CS7841,14.0,2,133
CS7842,25.0,4,173
CS7843,57.0,1,40
CS7844,19.0,5,179
CS7845,240.0,2,96
CS7846,168.0,6,302
CS7847,51.0,5,222
CS7848,158.0,2,34
CS7849,10.0,4,208
CS7850,8.0,5,145
CS7851,31.0,4,228
CS7852,103.0,3,99
CS7853,65.0,3,127
CS7854,237.0,2,95
CS7856,17.0,3,157
CS7857,8.0,4,234
CS7858,121.0,2,89
CS7859,96.0,2,138
CS7860,85.0,4,162
CS7861,158.0,3,82
CS7862,78.0,6,209
CS7863,52.0,3,161
CS7864,20.0,2,69
CS7865,97.0,4,189
CS7866,114.0,4,195
CS7867,67.0,4,178
CS7868,67.0,3,121
CS7869,40.0,3,161
CS7870,44.0,4,210
CS7871,313.0,2,131
CS7872,22.0,4,208
CS7873,56.0,6,298
CS7874,15.0,2,57
CS7875,26.0,4,192
CS7876,27.0,5,268
CS7877,105.0,2,77
CS7878,125.0,3,184
CS7879,53.0,4,175
CS7880,155.0,3,148
CS7881,159.0,2,71
CS7882,175.0,2,59
CS7883,156.0,2,28
CS7884,37.0,3,114
CS7885,3.0,5,211
CS7886,335.0,2,114
CS7887,64.0,2,98
CS7888,345.0,2,53
CS7889,18.0,1,70
CS7890,14.0,3,153
CS7892,46.0,5,324
CS7893,83.0,4,154
CS7894,14.0,2,117
CS7895,131.0,4,154
CS7896,233.0,1,16
CS7897,183.0,2,108
CS7898,91.0,2,123
CS7899,25.0,2,132
CS7900,118.0,5,251
CS7901,167.0,5,253
CS7902,32.0,1,64
CS7903,7.0,5,292
CS7904,123.0,2,132
CS7905,15.0,4,176
CS7906,33.0,5,155
CS7907,62.0,1,49
CS7908,106.0,3,155
CS7909,14.0,4,188
CS7910,75.0,3,121
CS7911,12.0,5,165
CS7912,126.0,5,212
CS7913,344.0,1,17
CS7914,87.0,2,142
CS7915,183.0,3,96
CS7916,9.0,1,67
CS7917,114.0,2,93
CS7920,84.0,5,171
CS7921,52.0,2,135
CS7922,52.0,3,191
CS7923,89.0,3,211
CS7924,31.0,4,211
CS7925,136.0,4,189
CS7926,149.0,2,88
CS7927,112.0,3,161
CS7928,8.0,2,137
CS7929,108.0,3,72
CS7930,97.0,5,176
CS7931,259.0,2,78
CS7932,144.0,4,225
CS7933,46.0,6,367
CS7934,53.0,2,101
CS7935,45.0,3,123
CS7936,83.0,4,101
CS7937,108.0,2,50
CS7938,24.0,6,165
CS7939,349.0,1,51
CS7940,253.0,2,118
CS7941,15.0,1,48
CS7942,90.0,5,193
CS7943,7.0,2,81
CS7944,18.0,5,288
CS7945,93.0,5,223
CS7946,94.0,4,139
CS7947,89.0,5,210
CS7948,224.0,1,36
CS7949,88.0,7,341
CS7950,2.0,7,324
CS7951,258.0,1,24
CS7952,97.0,6,327
CS7953,10.0,5,262
CS7954,6.0,4,212
CS7955,42.0,5,229
CS7956,272.0,1,12
CS7957,69.0,6,245
CS7958,108.0,5,203
CS7959,122.0,3,88
CS7960,11.0,3,93
CS7961,144.0,3,165
CS7962,247.0,2,116
CS7963,8.0,6,302
CS7964,34.0,4,191
CS7965,158.0,3,136
CS7966,62.0,2,116
CS7967,40.0,4,186
CS7968,13.0,3,149
CS7969,41.0,5,130
CS7970,5.0,5,271
CS7971,40.0,1,58
CS7972,336.0,1,26
CS7973,129.0,2,68
CS7974,179.0,4,148
CS7975,260.0,1,47
CS7976,2.0,3,208
CS7977,19.0,4,122
CS7978,108.0,3,116
CS7979,125.0,2,107
CS7980,18.0,6,208
CS7981,13.0,5,233
CS7982,25.0,7,333
CS7983,237.0,3,188
CS7984,308.0,1,22
CS7985,56.0,3,113
CS7986,30.0,4,238
CS7987,35.0,5,200
CS7989,114.0,8,341
CS7990,54.0,6,211
CS7991,2.0,4,182
CS7992,32.0,2,105
CS7993,245.0,1,14
CS7994,128.0,2,89
CS7995,219.0,5,213
CS7996,94.0,3,180
CS7997,136.0,4,211
CS7998,22.0,4,143
CS7999,292.0,1,34
CS8000,69.0,2,99
CS8001,126.0,3,152
CS8002,53.0,2,111
CS8003,72.0,2,98
CS8004,44.0,3,138
CS8005,30.0,4,191
CS8006,115.0,4,179
CS8007,54.0,2,43
CS8008,12.0,6,292
CS8009,183.0,2,91
CS8010,110.0,2,31
CS8012,110.0,1,17
CS8013,56.0,8,395
CS8014,14.0,1,38
CS8015,260.0,1,12
CS8016,96.0,7,294
CS8017,170.0,3,111
CS8018,34.0,5,194
CS8019,14.0,2,125
CS8020,212.0,2,74
CS8021,270.0,1,23
CS8022,30.0,6,287
CS8023,55.0,4,190
CS8024,173.0,3,171
CS8025,320.0,1,10
CS8026,26.0,5,207
CS8027,4.0,6,348
CS8028,154.0,1,54
CS8029,148.0,3,115
CS8030,25.0,6,334
CS8031,38.0,5,196
CS8032,144.0,2,99
CS8034,211.0,2,78
CS8035,86.0,6,308
CS8036,44.0,8,348
CS8038,50.0,5,214
CS8039,39.0,4,162
CS8040,101.0,4,176
CS8041,217.0,1,77
CS8042,55.0,3,127
CS8043,70.0,5,203
CS8044,44.0,3,85
CS8045,123.0,2,118
CS8046,8.0,5,212
CS8047,56.0,5,218
CS8048,21.0,5,231
CS8049,125.0,3,180
CS8050,82.0,4,186
CS8051,237.0,3,135
CS8052,325.0,2,93
CS8053,13.0,6,262
CS8054,46.0,4,179
CS8055,55.0,8,383
CS8056,54.0,3,105
CS8057,22.0,4,235
CS8058,12.0,5,247
CS8059,114.0,3,185
CS8060,116.0,3,56
CS8061,4.0,8,273
CS8062,343.0,1,34
CS8063,120.0,4,216
CS8064,132.0,3,137
CS8065,10.0,4,132
CS8066,145.0,1,66
CS8068,53.0,3,76
CS8069,105.0,5,267
CS8070,28.0,2,124
CS8071,140.0,3,130
CS8072,8.0,4,274
CS8073,36.0,2,32
CS8074,22.0,3,113
CS8075,65.0,4,116
CS8076,305.0,1,68
CS8077,16.0,2,46
CS8078,129.0,2,113
CS8079,179.0,3,135
CS8080,68.0,3,212
CS8081,28.0,6,297
CS8082,113.0,3,122
CS8083,66.0,3,88
CS8084,323.0,2,111
CS8085,174.0,3,152
CS8086,11.0,7,286
CS8087,22.0,3,128
CS8089,54.0,5,148
CS8090,159.0,2,63
CS8091,101.0,3,166
CS8092,48.0,3,144
CS8093,129.0,3,183
CS8094,156.0,2,52
CS8095,14.0,3,112
CS8096,116.0,3,105
CS8097,146.0,2,67
CS8098,71.0,6,309
CS8099,89.0,2,39
CS8100,127.0,4,116
CS8101,63.0,7,277
CS8102,251.0,3,151
CS8103,36.0,3,81
CS8104,40.0,8,335
CS8105,296.0,2,128
CS8106,27.0,5,196
CS8107,1.0,3,112
CS8108,43.0,1,54
CS8109,36.0,5,184
CS8110,124.0,1,25
CS8111,50.0,4,120
CS8112,281.0,1,10
CS8113,7.0,4,258
CS8114,38.0,3,97
CS8115,40.0,4,243
CS8116,46.0,3,139
CS8117,26.0,4,224
CS8118,284.0,2,124
CS8119,67.0,7,297
CS8120,169.0,3,219
CS8121,32.0,3,160
CS8122,127.0,6,170
CS8123,103.0,3,145
CS8124,321.0,3,74
CS8125,129.0,6,304
CS8126,32.0,2,84
CS8127,12.0,5,164
CS8128,61.0,3,154
CS8129,24.0,2,113
CS8130,56.0,3,185
CS8132,100.0,4,234
CS8133,87.0,2,85
CS8134,69.0,2,73
CS8135,76.0,4,198
CS8136,60.0,2,43
CS8137,13.0,3,80
CS8138,50.0,7,231
CS8139,83.0,6,311
CS8140,88.0,5,233
CS8141,1.0,9,420
CS8142,33.0,4,199
CS8143,31.0,3,104
CS8144,247.0,2,93
CS8145,11.0,6,159
CS8146,77.0,3,97
CS8147,31.0,2,32
CS8148,75.0,3,132
CS8149,17.0,5,148
CS8150,201.0,3,182
CS8151,86.0,2,50
CS8152,48.0,2,67
CS8153,85.0,3,83
CS8154,190.0,2,99
CS8155,73.0,4,158
CS8156,257.0,3,161
CS8157,296.0,1,38
CS8158,189.0,5,237
CS8159,200.0,2,95
CS8160,118.0,1,53
CS8161,28.0,5,235
CS8162,61.0,5,301
CS8163,194.0,2,80
CS8164,266.0,1,38
CS8165,127.0,3,130
CS8166,200.0,2,83
CS8167,88.0,6,218
CS8168,47.0,2,97
CS8169,49.0,3,188
CS8170,69.0,3,95
CS8171,82.0,3,123
CS8172,30.0,3,130
CS8174,93.0,5,161
CS8175,122.0,2,75
CS8176,79.0,4,227
CS8177,46.0,3,114
CS8178,34.0,3,207
CS8179,82.0,4,228
CS8180,132.0,4,208
CS8181,86.0,2,67
CS8182,174.0,3,143
CS8183,60.0,1,35
CS8184,15.0,5,170
CS8185,165.0,2,131
CS8186,130.0,3,125
CS8187,56.0,4,192
CS8188,2.0,2,55
CS8189,81.0,2,83
CS8190,120.0,4,170
CS8191,34.0,4,155
CS8192,153.0,2,107
CS8193,296.0,2,115
CS8194,58.0,5,250
CS8195,14.0,3,126
CS8196,130.0,2,33
CS8197,118.0,3,149
CS8198,153.0,3,133
CS8199,73.0,5,216
CS8200,36.0,3,98
CS8202,45.0,3,135
CS8203,4.0,2,43
CS8205,60.0,6,266
CS8206,17.0,2,113
CS8207,23.0,4,229
CS8208,43.0,2,37
CS8209,139.0,3,159
CS8210,97.0,3,117
CS8211,255.0,4,173
CS8212,116.0,3,82
CS8213,49.0,4,135
CS8214,70.0,1,48
CS8215,30.0,9,498
CS8216,201.0,4,186
CS8217,69.0,3,153
CS8218,114.0,2,118
CS8219,31.0,4,152
CS8220,32.0,5,366
CS8221,131.0,5,286
CS8222,57.0,3,161
CS8223,4.0,5,224
CS8224,86.0,2,120
CS8225,312.0,2,77
CS8226,8.0,5,226
CS8227,61.0,3,102
CS8228,11.0,6,338
CS8229,28.0,3,188
CS8230,58.0,2,147
CS8231,57.0,3,113
CS8232,197.0,2,148
CS8233,16.0,3,164
CS8234,86.0,2,54
CS8235,32.0,3,130
CS8236,137.0,2,119
CS8237,27.0,4,118
CS8238,302.0,1,26
CS8239,294.0,2,110
CS8240,115.0,3,169
CS8241,3.0,4,130
CS8242,104.0,3,150
CS8243,22.0,5,264
CS8244,39.0,8,270
CS8245,224.0,3,119
CS8246,8.0,4,141
CS8247,8.0,3,125
CS8248,61.0,5,294
CS8249,202.0,1,78
CS8250,10.0,4,155
CS8251,14.0,5,156
CS8252,94.0,5,250
CS8253,126.0,3,99
CS8254,174.0,2,117
CS8255,103.0,4,192
CS8257,80.0,3,104
CS8258,166.0,4,131
CS8259,29.0,4,240
CS8260,155.0,2,59
CS8262,115.0,4,137
CS8263,40.0,5,180
CS8264,43.0,5,264
CS8265,124.0,2,100
CS8266,22.0,4,209
CS8267,65.0,4,170
CS8268,69.0,1,61
CS8269,7.0,5,228
CS8270,135.0,3,132
CS8271,8.0,4,101
CS8272,162.0,5,216
CS8273,318.0,3,173
CS8274,23.0,4,209
CS8275,31.0,6,338
CS8276,160.0,1,50
CS8277,254.0,2,84
CS8278,210.0,4,174
CS8279,69.0,2,98
CS8280,82.0,5,222
CS8282,67.0,5,197
CS8283,16.0,2,101
CS8284,121.0,3,102
CS8285,8.0,7,348
CS8287,42.0,3,94
CS8288,36.0,7,296
CS8289,160.0,4,196
CS8290,4.0,4,144
CS8291,4.0,6,342
CS8292,132.0,5,311
CS8293,46.0,5,291
CS8294,13.0,6,291
CS8295,137.0,2,72
CS8296,57.0,5,193
CS8297,74.0,2,129
CS8298,41.0,4,114
CS8300,84.0,3,154
CS8302,83.0,2,37
CS8303,56.0,5,286
CS8304,11.0,1,43
CS8305,39.0,3,141
CS8306,55.0,4,197
CS8308,77.0,2,27
CS8309,47.0,3,196
CS8310,29.0,7,315
CS8311,230.0,2,110
CS8312,110.0,5,299
CS8313,11.0,5,174
CS8314,74.0,5,203
CS8315,180.0,2,82
CS8316,4.0,12,506
CS8317,13.0,4,92
CS8318,115.0,5,226
CS8319,108.0,4,159
CS8320,79.0,6,290
CS8321,204.0,2,105
CS8322,35.0,5,161
CS8323,33.0,3,140
CS8324,30.0,3,171
CS8325,65.0,2,92
CS8326,24.0,1,19
CS8327,63.0,4,133
CS8328,25.0,6,243
CS8329,245.0,1,32
CS8330,151.0,3,94
CS8331,54.0,6,269
CS8333,23.0,4,211
CS8334,77.0,5,238
CS8335,234.0,2,154
CS8336,23.0,6,201
CS8337,6.0,5,197
CS8338,133.0,8,349
CS8339,69.0,2,56
CS8340,52.0,5,292
CS8341,27.0,6,223
CS8342,62.0,2,131
CS8343,357.0,2,130
CS8344,113.0,3,96
CS8345,9.0,2,109
CS8346,41.0,4,192
CS8347,111.0,1,46
CS8348,143.0,10,519
CS8349,90.0,3,156
CS8350,19.0,8,409
CS8351,65.0,4,226
CS8352,162.0,4,142
CS8353,113.0,4,228
CS8354,13.0,4,184
CS8356,198.0,2,81
CS8357,2.0,2,71
CS8358,239.0,2,31
CS8359,108.0,4,210
CS8360,39.0,3,164
CS8361,160.0,3,106
CS8362,66.0,7,278
CS8363,19.0,3,191
CS8364,23.0,6,200
CS8365,78.0,2,117
CS8366,17.0,3,170
CS8367,244.0,3,139
CS8368,8.0,4,153
CS8369,48.0,6,323
CS8370,11.0,6,320
CS8371,53.0,2,56
CS8372,21.0,5,238
CS8373,155.0,4,157
CS8374,142.0,4,139
CS8375,38.0,4,166
CS8377,64.0,6,235
CS8378,78.0,5,260
CS8379,48.0,2,57
CS8380,106.0,2,152
CS8381,48.0,5,191
CS8382,155.0,7,314
CS8383,94.0,3,92
CS8384,69.0,4,147
CS8385,67.0,5,221
CS8386,111.0,5,124
CS8387,177.0,4,100
CS8388,330.0,2,108
CS8389,50.0,4,152
CS8390,301.0,1,33
CS8391,228.0,4,233
CS8392,152.0,3,67
CS8393,17.0,4,71
CS8394,56.0,4,195
CS8395,161.0,3,115
CS8396,44.0,2,111
CS8397,87.0,1,39
CS8398,364.0,1,54
CS8399,195.0,2,59
CS8401,23.0,2,51
CS8402,84.0,2,74
CS8403,86.0,5,315
CS8404,93.0,4,236
CS8405,69.0,1,34
CS8407,29.0,5,274
CS8408,12.0,4,196
CS8409,211.0,2,65
CS8410,134.0,2,56
CS8411,155.0,6,354
CS8412,29.0,6,286
CS8413,45.0,1,48
CS8414,121.0,4,137
CS8415,85.0,1,67
CS8416,6.0,3,186
CS8417,84.0,4,188
CS8418,197.0,1,28
CS8419,63.0,5,217
CS8420,322.0,1,19
CS8421,107.0,4,87
CS8422,65.0,4,105
CS8423,16.0,5,287
CS8424,180.0,2,94
CS8425,11.0,6,284
CS8426,30.0,2,60
CS8427,2.0,6,221
CS8428,210.0,2,128
CS8429,137.0,1,58
CS8430,57.0,7,365
CS8432,108.0,7,279
CS8433,77.0,7,346
CS8434,40.0,5,250
CS8435,182.0,1,17
CS8436,163.0,5,233
CS8437,164.0,5,225
CS8438,220.0,2,62
CS8439,47.0,6,240
CS8440,152.0,4,189
CS8441,27.0,6,279
CS8442,33.0,8,388
CS8443,114.0,5,182
CS8444,14.0,2,133
CS8445,4.0,6,359
CS8446,216.0,2,93
CS8447,237.0,1,55
CS8448,26.0,4,180
CS8449,228.0,4,112
CS8450,10.0,3,143
CS8451,21.0,2,100
CS8452,285.0,3,156
CS8453,201.0,1,20
CS8454,63.0,5,148
CS8455,32.0,8,365
CS8456,18.0,3,78
CS8457,120.0,3,110
CS8458,50.0,2,32
CS8459,111.0,9,313
CS8460,150.0,5,201
CS8461,96.0,3,98
CS8462,193.0,3,138
CS8463,14.0,3,139
CS8464,164.0,4,204
CS8465,23.0,4,128
CS8466,22.0,4,100
CS8467,41.0,3,160
CS8468,18.0,5,193
CS8469,295.0,2,45
CS8471,132.0,2,45
CS8472,94.0,1,79
CS8473,192.0,2,48
CS8474,207.0,3,167
CS8475,9.0,5,169
CS8476,196.0,2,73
CS8477,7.0,3,88
CS8478,143.0,4,125
CS8479,39.0,3,140
CS8480,100.0,4,174
CS8481,111.0,5,283
CS8482,108.0,7,216
CS8483,107.0,3,72
CS8485,32.0,5,194
CS8486,78.0,5,155
CS8487,3.0,5,179
CS8488,88.0,3,104
CS8489,267.0,2,48
CS8490,46.0,4,122
CS8491,46.0,4,211
CS8492,95.0,3,133
CS8493,41.0,4,240
CS8494,183.0,3,166
CS8495,112.0,5,183
CS8497,296.0,2,57
CS8498,30.0,4,163
CS8499,93.0,4,192
CS8500,169.0,3,155
CS8501,59.0,3,127
CS8502,99.0,6,239
CS8503,169.0,2,107
CS8504,54.0,3,137
CS8505,119.0,3,95
CS8506,56.0,4,116
CS8507,213.0,2,118
CS8508,44.0,5,236
CS8509,357.0,2,119
CS8510,132.0,5,233
CS8511,81.0,1,51
CS8512,54.0,6,229
CS8513,229.0,3,192
CS8514,190.0,5,222
CS8515,29.0,6,344
CS8516,30.0,4,157
CS8517,145.0,2,69
CS8518,49.0,5,199
CS8519,9.0,5,233
CS8520,17.0,5,194
CS8521,45.0,5,224
CS8522,254.0,3,220
CS8523,94.0,2,147
CS8524,137.0,4,222
CS8525,60.0,7,288
CS8526,50.0,3,99
CS8527,62.0,2,73
CS8528,147.0,2,71
CS8529,36.0,4,232
CS8530,3.0,7,313
CS8531,123.0,3,131
CS8532,48.0,2,87
CS8533,11.0,6,258
CS8534,113.0,2,80
CS8535,165.0,3,146
CS8536,25.0,7,384
CS8537,31.0,3,128
CS8538,271.0,1,30
CS8539,173.0,3,178
CS8540,201.0,4,127
CS8541,163.0,5,214
CS8542,90.0,3,161
CS8543,55.0,2,81
CS8544,183.0,2,109
CS8545,58.0,3,76
CS8546,37.0,6,231
CS8547,25.0,2,123
CS8548,192.0,2,44
CS8549,254.0,2,41
CS8550,11.0,5,247
CS8551,272.0,1,41
CS8552,20.0,2,63
CS8553,254.0,2,89
CS8554,56.0,2,116
CS8555,98.0,4,207
CS8556,14.0,4,179
CS8557,6.0,3,77
CS8558,121.0,2,80
CS8560,126.0,3,168
CS8561,49.0,4,190
CS8562,12.0,3,155
CS8563,2.0,2,81
CS8564,57.0,3,136
CS8565,141.0,3,156
CS8566,119.0,7,341
CS8567,2.0,4,189
CS8568,28.0,5,319
CS8569,11.0,7,353
CS8570,134.0,1,55
CS8571,41.0,2,122
CS8572,212.0,3,162
CS8573,197.0,2,73
CS8574,34.0,3,167
CS8575,235.0,1,40
CS8577,9.0,5,172
CS8578,37.0,7,294
CS8579,9.0,9,308
CS8580,30.0,5,270
CS8581,55.0,2,110
CS8582,27.0,7,328
CS8583,52.0,3,188
CS8584,112.0,6,287
CS8585,1.0,3,80
CS8586,37.0,1,79
CS8587,23.0,5,273
CS8588,96.0,7,404
CS8589,53.0,7,241
CS8590,157.0,5,228
CS8592,40.0,4,145
CS8593,17.0,3,60
CS8594,3.0,3,154
CS8595,18.0,5,154
CS8596,85.0,3,166
CS8597,359.0,2,113
CS8598,81.0,3,140
CS8599,72.0,2,56
CS8600,22.0,4,255
CS8601,47.0,4,184
CS8602,122.0,3,150
CS8603,37.0,5,190
CS8604,49.0,3,122
CS8605,156.0,2,78
CS8606,22.0,2,86
CS8607,15.0,4,181
CS8608,63.0,3,141
CS8609,50.0,5,205
CS8610,60.0,4,202
CS8611,49.0,5,213
CS8612,80.0,5,194
CS8613,45.0,3,210
CS8614,38.0,4,205
CS8615,90.0,4,146
CS8616,44.0,2,87
CS8617,158.0,2,72
CS8618,201.0,3,119
CS8619,67.0,3,99
CS8620,143.0,4,176
CS8621,70.0,8,339
CS8622,33.0,3,86
CS8623,16.0,3,70
CS8624,38.0,4,212
CS8625,328.0,1,67
CS8626,255.0,2,111
CS8627,223.0,2,39
CS8628,33.0,1,66
CS8629,103.0,1,28
CS8630,188.0,2,54
CS8632,132.0,1,45
CS8634,142.0,3,115
CS8635,110.0,2,43
CS8636,127.0,4,183
CS8637,59.0,3,122
CS8638,6.0,8,412
CS8639,44.0,6,307
CS8640,48.0,5,180
CS8641,83.0,3,122
CS8642,233.0,2,75
CS8643,167.0,4,216
CS8644,26.0,6,349
CS8645,23.0,1,51
CS8646,26.0,6,216
CS8647,28.0,8,279
CS8648,140.0,1,57
CS8649,107.0,1,69
CS8650,244.0,3,138
CS8651,70.0,3,158
CS8652,109.0,6,199
