,Depth,Temperature,Cast,Cruise,Latitude,Longitude,Day,Month,Year,Ts
14530,282.13,14.79,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14531,284.23,14.69,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14532,286.33,14.63,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14533,288.42,14.49,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14534,290.51,14.38,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14535,292.61,14.28,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14536,294.7,14.28,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14537,296.8,14.28,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14538,298.89,14.28,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14539,300.98,14.29,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14540,303.07,14.19,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14541,305.17,14.19,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14542,307.26,14.17,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14543,309.35,14.01,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14544,311.44,13.91,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14545,313.53,13.83,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14546,315.61,13.74,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14547,317.7,13.63,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14548,319.79,13.39,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14549,321.88,13.3,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14550,323.96,13.1,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14551,326.05,13.02,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14552,328.14,13.02,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14553,330.22,12.99,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14554,332.31,12.93,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14555,334.39,12.93,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14556,336.47,12.93,10270709,99-0           ,20.93,-86.44,20,11,1982,18.58226415
14557,1.16,27.11,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14558,2.19,27.07,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14559,4.23,27.07,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14560,6.28,27.06,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14561,8.32,27.1,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14562,10.37,27.06,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14563,12.41,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14564,14.46,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14565,16.5,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14566,18.54,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14567,20.59,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14568,22.63,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14569,24.68,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14570,26.72,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14571,28.77,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14572,30.81,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14573,32.86,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14574,34.9,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14575,36.95,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14576,38.99,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14577,41.04,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14578,43.08,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14579,45.12,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14580,47.17,27.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14581,49.21,27.11,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14582,51.26,26.97,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14583,53.3,26.97,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14584,55.35,26.87,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14585,57.39,26.61,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14586,59.44,26.51,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14587,61.48,26.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14588,63.52,26.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14589,65.57,26.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14590,67.61,26.41,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14591,69.66,26.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14592,71.7,26.22,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14593,73.75,26.21,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14594,75.79,26.09,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14595,77.83,25.95,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14596,79.88,25.86,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14597,81.92,25.82,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14598,83.97,25.75,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14599,86.01,25.7,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14600,88.05,25.45,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14601,90.1,25.13,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14602,92.14,25.03,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14603,94.19,25.01,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14604,96.23,24.93,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14605,98.27,24.81,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14606,100.32,24.81,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14607,102.36,24.82,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14608,104.41,24.72,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14609,106.45,24.72,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14610,108.49,24.72,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14611,110.54,24.71,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14612,112.58,24.63,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14613,114.62,24.63,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14614,116.67,24.63,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14615,118.71,24.54,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14616,120.76,24.3,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14617,122.8,24.27,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14618,124.84,24.26,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14619,126.89,24.08,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14620,128.93,23.75,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14621,130.97,23.54,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14622,133.02,23.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14623,135.06,23.07,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14624,137.1,22.83,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14625,139.15,22.54,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14626,141.19,22.43,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14627,143.23,22.17,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14628,145.28,22.14,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14629,147.32,21.95,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14630,149.36,21.58,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14631,151.41,21.26,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14632,153.45,21.16,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14633,155.49,21.09,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14634,157.54,20.81,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14635,159.58,20.72,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14636,161.62,20.63,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14637,163.67,20.44,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14638,165.71,20.35,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14639,167.75,20.3,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14640,169.8,20.17,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14641,171.84,20.0,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14642,173.88,19.91,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14643,175.93,19.82,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14644,177.97,19.74,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14645,180.01,19.64,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14646,182.05,19.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14647,184.1,19.48,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14648,186.14,19.36,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14649,188.18,19.34,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14650,190.23,19.28,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14651,192.27,19.15,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14652,194.31,19.02,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14653,196.36,19.02,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14654,198.4,19.0,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14655,200.44,18.83,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14656,202.48,18.58,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14657,204.53,18.39,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14658,206.57,18.25,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14659,208.61,18.2,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14660,210.65,18.04,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14661,212.7,17.88,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14662,214.74,17.77,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14663,216.78,17.68,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14664,218.82,17.68,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14665,220.87,17.68,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14666,222.91,17.69,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14667,224.95,17.56,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14668,226.99,17.33,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14669,229.04,17.05,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14670,231.08,16.83,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14671,233.12,16.79,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14672,235.16,16.77,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14673,237.21,16.62,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14674,239.25,16.6,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14675,241.29,16.57,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14676,243.33,16.51,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14677,245.38,16.33,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14678,247.42,16.17,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14679,249.46,15.88,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14680,251.5,15.86,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14681,253.54,15.76,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14682,255.59,15.62,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14683,257.63,15.53,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14684,259.67,15.36,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14685,261.71,15.17,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14686,263.75,15.18,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14687,265.8,15.18,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14688,267.84,15.18,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14689,269.88,14.99,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14690,271.92,14.9,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14691,273.97,14.81,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14692,276.01,14.73,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14693,278.05,14.64,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14694,280.09,14.55,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14695,282.13,14.55,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14696,284.17,14.55,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14697,286.22,14.55,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14698,288.26,14.42,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14699,290.3,14.28,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14700,292.34,14.11,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14701,294.38,13.94,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14702,296.42,13.83,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14703,298.47,13.74,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14704,300.51,13.66,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14705,302.55,13.55,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14706,304.59,13.48,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14707,306.63,13.48,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14708,308.67,13.44,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14709,310.72,13.34,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14710,312.76,13.19,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14711,314.8,13.12,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14712,316.84,13.02,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14713,318.88,13.02,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14714,320.92,13.02,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14715,322.96,12.93,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14716,325.01,12.93,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14717,327.05,12.94,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14718,329.09,12.84,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14719,331.13,12.84,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14720,333.17,12.84,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14721,335.21,12.85,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14722,337.25,12.76,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14723,339.29,12.76,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14724,341.33,12.72,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14725,343.38,12.68,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14726,345.42,12.61,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14727,347.46,12.51,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14728,349.5,12.46,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14729,351.54,12.41,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14730,353.58,12.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14731,355.62,12.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14732,357.66,12.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14733,359.7,12.23,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14734,361.74,12.22,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14735,363.79,12.22,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14736,365.83,12.21,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14737,367.87,12.13,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14738,369.91,12.05,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14739,371.95,11.99,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14740,373.99,11.89,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14741,376.03,11.87,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14742,378.07,11.77,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14743,380.11,11.77,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14744,382.15,11.68,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14745,384.19,11.68,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14746,386.23,11.66,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14747,388.27,11.59,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14748,390.31,11.59,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14749,392.36,11.59,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14750,394.4,11.58,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14751,396.44,11.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14752,398.48,11.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14753,400.52,11.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14754,402.56,11.5,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14755,404.6,11.51,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14756,406.64,11.4,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14757,408.68,11.41,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14758,410.72,11.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14759,412.76,11.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14760,414.8,11.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14761,416.84,11.31,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14762,418.88,11.22,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14763,420.92,11.23,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14764,422.96,11.1,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14765,425.0,11.05,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14766,427.04,11.04,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14767,429.08,11.04,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14768,431.12,11.02,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14769,433.16,10.96,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14770,435.2,10.95,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14771,437.24,10.85,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14772,439.28,10.77,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14773,441.32,10.74,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14774,443.36,10.69,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
14775,445.4,10.59,10270710,99-0           ,20.9,-86.47,20,11,1982,17.99634615
